award_amount,award_id,awarding_agency,awarding_sub_agency,bd_reasons,bd_score,contract_id,description,end_date,extraction_date,is_it_services,naics_code,pop_city,pop_state,priority_tier,psc_code,recipient_name,recipient_uei,size_tier,start_date,sub_recipient_count,subaward_count,subaward_total_value,vendor_prime_count
480280018.43,CONT_AWD_W31P4Q11C0166_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $100M+; 100 subs; Very active prime,80,W31P4Q11C0166,FRP 6 REQUIREMENT,2017-09-29,2026-01-21,False,,,,HIGH,,LOCKHEED MARTIN CORPORATION,XFJMYSYFJEK4,MEDIUM ($100M-500M),2011-06-10,1,100,0.0,42
480108883.81,CONT_AWD_N0002411C2109_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $100M+; 100 subs; Very active prime,80,N0002411C2109,SUBMARINE,2020-09-30,2026-01-21,False,,,,HIGH,,ELECTRIC BOAT CORPORATION,E7BEKJ4V9528,MEDIUM ($100M-500M),2010-10-17,1,100,0.0,28
478477518.5,CONT_AWD_N0002414C5106_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $100M+; 100 subs; Very active prime,80,N0002414C5106,"FY14 MMSP EQUIPMENT, BMD EQUIPMENT, AND AWS UPGRADED EQUIPMENT FOR DDG 61",2024-06-28,2026-01-21,False,,,,HIGH,,LOCKHEED MARTIN CORPORATION,CWM4UN76ZQW8,MEDIUM ($100M-500M),2014-07-23,1,100,0.0,32
477306883.63,CONT_AWD_N0001993C0196_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $100M+; 100 subs; Very active prime,80,N0001993C0196,199710!1700!0025!AC524!NAVAL AIR SYSTEMS COMMAND       !N0001993C0196  !A!*!P00020             !19961008!19980131!002232973!931114334!834951691!N!03640!LOCKHEED MARTIN CORPORATION   !1801 STATE ROUTE 17C      !OWEGO               !NY!13827!55882!107!36!OWEGO               !TIOGA                 !NEW,2009-12-31,2026-01-21,False,,,,HIGH,,LOCKHEED MARTIN CORPORATION,HJP4JZG1FUL9,MEDIUM ($100M-500M),1996-10-08,1,100,0.0,12
476084753.26,CONT_AWD_N0001922F0010_9700_N0001919G0011_9700,Department of Defense,Department of the Navy,DoD; $100M+; 100 subs; Very active prime,80,N0001922F0010,LRASM 158C-2 INTEGRATION AND TEST,2026-11-30,2026-01-21,False,,,,HIGH,,LOCKHEED MARTIN CORPORATION,H7PNSVNN5827,MEDIUM ($100M-500M),2022-06-09,1,100,0.0,23
476012846.73,CONT_AWD_0005_9700_W56HZV09D0024_9700,Department of Defense,Department of the Army,DoD; $100M+; 100 subs; Very active prime,80,0005,D.O. 0005 IS FOR THE PROCUREMENT OF DIFFERENT HEMMTTA4 VARIANTS AND PLS TRAILERS.,2013-04-30,2026-01-21,False,,,,HIGH,,OSHKOSH DEFENSE LLC,ZMXAHH8M8VL8,MEDIUM ($100M-500M),2009-02-19,1,100,0.0,20
474464373.43,CONT_AWD_N0001911C0023_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $100M+; 100 subs; Very active prime,80,N0001911C0023,LOT 9 UH-1Y AND AH-1Z AAC CONTRACT FOR  LONG-LEAD ITEMS.,2016-04-30,2026-01-21,False,,,,HIGH,,BELL TEXTRON INC,N5QUZAYGPKM3,MEDIUM ($100M-500M),2011-03-14,1,100,0.0,14
469734324.37,CONT_AWD_0029_9700_HQ000604D0006_9700,Department of Defense,Missile Defense Agency,DoD; $100M+; 100 subs; Very active prime,80,0029,"THIS TASK ORDER IS USED WITHIN TARGET AND COUNTERMEASURE TO SUPPORT A HARDWARE PURCHASE OF MODIFIED BALLISTIC REENTRY VEHICLE-8 (MBRV-8), ASSOCIATED OBJECTS (AO), REENTRY VEHICLE SEPARATION MODULE (RVSM) AND ELECTRICAL AND MECHANICAL SUPPORT EQUIPMENT. QUANTITY OF 8.  RECURRING AND NON-RECURRING ENG",2022-12-14,2026-01-21,False,,,,HIGH,,LOCKHEED MARTIN CORP,FYHNA5WC8XD7,MEDIUM ($100M-500M),2011-07-29,1,100,0.0,10
468753996.41,CONT_AWD_N0002415C5151_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $100M+; 100 subs; Very active prime,80,N0002415C5151,BASE YEAR - SHIP INTEGRATION AND ENG.,2027-04-30,2026-01-21,False,,,,HIGH,,LOCKHEED MARTIN CORPORATION,CWM4UN76ZQW8,MEDIUM ($100M-500M),2015-09-04,1,100,0.0,32
467198161.94,CONT_AWD_N0002423C5408_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $100M+; 100 subs; Very active prime,80,N0002423C5408,SM DLMF/ILMF REPAIRS & MAINTENANCE,2030-03-31,2026-01-21,False,,,,HIGH,,RAYTHEON COMPANY,VTEWM5QSE598,MEDIUM ($100M-500M),2023-09-29,1,100,0.0,86
467169780.54,CONT_AWD_FA701411C0018_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $100M+; 100 subs; Very active prime,80,FA701411C0018,FIXED WING AIRCRAFT MAINTENANCE,2019-04-30,2026-01-21,False,,,,HIGH,,"AMENTUM SERVICES, INC.",QEMLRQA7PLG4,MEDIUM ($100M-500M),2011-09-01,1,100,0.0,17
466756074.23,CONT_AWD_0003_9700_FA862015D3009_9700,Department of Defense,Department of the Air Force,DoD; $100M+; 57 subs; Very active prime,80,0003,"ACAT II, GROUND SEGMENT MODERNIZATION PROGRAM (GSMP)",2025-11-28,2026-01-21,False,,,,HIGH,,NORTHROP GRUMMAN SYSTEMS CORPORATION,LALWKM623MU7,MEDIUM ($100M-500M),2016-07-01,1,57,0.0,17
466453114.93,CONT_AWD_FA868923C2018_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $100M+; 100 subs; Very active prime,80,FA868923C2018,MQ-9B PRODUCTION FMS TAIWAN,2028-03-31,2026-01-21,False,,,,HIGH,,"GENERAL ATOMICS AERONAUTICAL SYSTEMS, INC.",ZH4NVFG3Z526,MEDIUM ($100M-500M),2023-04-28,1,100,0.0,15
465724337.27,CONT_AWD_FA850517F0029_9700_FA863417D2696_9700,Department of Defense,Department of the Air Force,DoD; $100M+; 100 subs; Very active prime,80,FA850517F0029,IGF::OT::IGF RADAR ENTERPRISE III,2023-01-31,2026-01-21,False,,,,HIGH,,THE BOEING COMPANY,JJM4FRDZJDX1,MEDIUM ($100M-500M),2017-08-01,1,100,0.0,45
465011443.88,CONT_AWD_W31P4Q24C0037_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $100M+; 100 subs; Very active prime,80,W31P4Q24C0037,AMRY TACTICAL MISSILE SYSTEM (ATACMS) LOT 6,2028-12-31,2026-01-21,False,,,,HIGH,,LOCKHEED MARTIN CORPORATION,XFJMYSYFJEK4,MEDIUM ($100M-500M),2024-07-02,1,100,0.0,42
463095560.61,CONT_AWD_0073_9700_F1962801D0016_9700,Department of Defense,Department of the Air Force,DoD; $100M+; 100 subs; Very active prime,80,0073,DRAGON CNS/ATM EMD PHASE I,2020-08-31,2026-01-21,False,,,,HIGH,,THE BOEING COMPANY,WZWRLY4G3PL8,MEDIUM ($100M-500M),2011-07-08,1,100,0.0,15
462990797.47,CONT_AWD_W56HZV17C0242_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $100M+; 100 subs; Very active prime,80,W56HZV17C0242,FY17 M88A2 HERCULES VEHICLE PRODUCTION CONTRACT FOR 20 EA VEHICLES.,2025-01-30,2026-01-21,False,,,,HIGH,,BAE SYSTEMS LAND & ARMAMENTS L.P.,DMHSJF9K3XP9,MEDIUM ($100M-500M),2017-09-29,1,100,0.0,22
462845123.72,CONT_AWD_0002_9700_W52P1J07D0007_9700,Department of Defense,Department of the Army,DoD; $100M+; 100 subs; Very active prime,80,0002,KUWAIT AOR TRANSITION AND FULL PERFORMANCE,2017-06-10,2026-01-21,False,,,,HIGH,,"AMENTUM SERVICES, INC.",QEMLRQA7PLG4,MEDIUM ($100M-500M),2008-11-07,1,100,0.0,17
461583594.77,CONT_AWD_FA857823F0001_9700_FA869021D1009_9700,Department of Defense,Department of the Air Force,DoD; $100M+; 57 subs; Very active prime,80,FA857823F0001,CONTRACTOR LOGISTICS SUPPORT AND SERVICES (CLS VII) FOR THE RG-4 GLOBAL HAWK PLATFORM.,2027-12-31,2026-01-21,False,,,,HIGH,,NORTHROP GRUMMAN SYSTEMS CORPORATION,LALWKM623MU7,MEDIUM ($100M-500M),2023-01-01,1,57,0.0,17
461123951.37,CONT_AWD_0001_9700_FA862015G4040_9700,Department of Defense,Department of the Air Force,DoD; $100M+; 100 subs; Very active prime,80,0001,"ACAT 1C, PREDATOR-REAPER, FISCAL YEAR 2016 PRODUCTION BUY OF 36 AIRCRAFT",2021-06-30,2026-01-21,False,,,,HIGH,,"GENERAL ATOMICS AERONAUTICAL SYSTEMS, INC.",ZH4NVFG3Z526,MEDIUM ($100M-500M),2017-05-16,1,100,0.0,15
460490448.0,CONT_AWD_HQ027618C0001_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $100M+; 100 subs; Very active prime,80,HQ027618C0001,FY18 - SM-3 BLOCK IB ALL UP ROUND,2021-11-30,2026-01-21,False,,,,HIGH,,RAYTHEON COMPANY,VTEWM5QSE598,MEDIUM ($100M-500M),2018-06-27,1,100,0.0,86
460167266.19,CONT_AWD_N0001906C0309_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $100M+; 100 subs; Very active prime,80,N0001906C0309,,2013-05-31,2026-01-21,False,,,,HIGH,,THE BOEING COMPANY,JJM4FRDZJDX1,MEDIUM ($100M-500M),2006-03-22,1,100,0.0,45
459861991.09,CONT_AWD_N0001907C0093_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $100M+; 100 subs; Very active prime,80,N0001907C0093,COST REDUCTION INITIATIVE,2031-12-09,2026-01-21,False,,,,HIGH,,RAYTHEON COMPANY,VTEWM5QSE598,MEDIUM ($100M-500M),2007-01-31,1,100,0.0,86
459840828.75,CONT_AWD_W31P4Q10C0270_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $100M+; 100 subs; Very active prime,80,W31P4Q10C0270,FRP 5,2017-09-30,2026-01-21,False,,,,HIGH,,LOCKHEED MARTIN CORPORATION,XFJMYSYFJEK4,MEDIUM ($100M-500M),2010-05-13,1,100,0.0,42
458227986.03,CONT_AWD_W56HZV09C0408_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $100M+; 100 subs; Very active prime,80,W56HZV09C0408,FY 09 M88A2 HERCULES PRODUCTION,2014-12-31,2026-01-21,False,,,,HIGH,,BAE SYSTEMS LAND & ARMAMENTS L.P.,DMHSJF9K3XP9,MEDIUM ($100M-500M),2009-03-31,1,100,0.0,22
456076316.5,CONT_AWD_W31P4Q15C0102_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $100M+; 100 subs; Very active prime,80,W31P4Q15C0102,IGF::OT::IGF  THIS REQUIREMENT IS FOR FULL AND OPEN COMPETITION FOR THE JOINT AIR-TO-GROUND MISSILE (JAGM) IN SUPPORT OF THE JAGM PRODUCT OFFICE OF THE JOINT ATTACK MUNITION SYSTEMS PROJECT OFFICE. JAGM IS AN AIR TO SURFACE MISSILE CONSISTING OF A NEWLY DEVELOPED GUIDANCE SECTION (GS) MATED TO THE E,2023-11-21,2026-01-21,False,,,,HIGH,,LOCKHEED MARTIN CORPORATION,H7PNSVNN5827,MEDIUM ($100M-500M),2015-07-31,1,100,0.0,23
454981425.76,CONT_AWD_FA812424F1020_9700_FA861118D2850_9700,Department of Defense,Department of the Air Force,DoD; $100M+; 100 subs; Very active prime,80,FA812424F1020,F119 CY24 ENGINE SUSTAINMENT,2024-12-31,2026-01-21,False,,,,HIGH,,RTX CORPORATION,QN1BCFY7JDJ5,MEDIUM ($100M-500M),2024-01-01,1,100,0.0,41
454835584.0,CONT_AWD_N6279307C0001_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $100M+; 78 subs; Very active prime,80,N6279307C0001,"REMAINING SERVICE LIFE PLAN FOR CVN65 TO INCLUDE ENGINEERING, MATERIAL PROCUREMENT AND CONTINUOUS MAINTENANCE.",2013-06-20,2026-01-21,False,,,,HIGH,,HUNTINGTON INGALLS INC,WMXDDH6HJNA5,MEDIUM ($100M-500M),2007-06-25,1,78,0.0,27
453317334.52,CONT_AWD_EH03_9700_N0017804D4042_9700,Department of Defense,Defense Contract Management Agency,DoD; $100M+; 100 subs; Very active prime,80,EH03,SUPPORT SERVICES FOR PEO SUBS,2023-03-31,2026-01-21,False,,,,HIGH,,"AMENTUM SERVICES, INC.",QEMLRQA7PLG4,MEDIUM ($100M-500M),2012-06-13,1,100,0.0,17
451424161.0,CONT_AWD_N0002417C6245_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $100M+; 100 subs; Very active prime,80,N0002417C6245,LVA FIRST ARTICLE,2027-06-23,2026-01-21,False,,,,HIGH,,ELECTRIC BOAT CORPORATION,E7BEKJ4V9528,MEDIUM ($100M-500M),2017-08-24,1,100,0.0,28
449171211.8,CONT_AWD_N0001920F0647_9700_N0001916G0001_9700,Department of Defense,Department of the Navy,DoD; $100M+; 100 subs; Very active prime,80,N0001920F0647,NON-RECURRING ENGINEERING IN SUPPORT OF THE IMPLEMENTATION OF ECP 6 CAPABILITIES INTO THE P-8 PLATFORM,2027-12-31,2026-01-21,False,,,,HIGH,,THE BOEING COMPANY,JJM4FRDZJDX1,MEDIUM ($100M-500M),2020-05-06,1,100,0.0,45
447375401.91,CONT_AWD_N0001904C0001_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $100M+; 100 subs; Very active prime,80,N0001904C0001,,2015-10-13,2026-01-21,False,,,,HIGH,,BELL TEXTRON INC,N5QUZAYGPKM3,MEDIUM ($100M-500M),2003-12-29,1,100,0.0,14
446834439.0,CONT_AWD_N0001921C0068_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $100M+; 100 subs; Very active prime,80,N0001921C0068,LOT 14 NON-ANNUAL PROPULSION SUSTAINMENT,2025-12-31,2026-01-21,False,,,,HIGH,,RTX CORPORATION,QN1BCFY7JDJ5,MEDIUM ($100M-500M),2021-09-24,1,100,0.0,41
446044563.01,CONT_AWD_N0002417C6307_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $100M+; 100 subs; Very active prime,80,N0002417C6307,IGF::OT::IGF XLUUV(ORCA)SYSTEM DESIGN&TECH DATA PKG,2026-03-31,2026-01-21,False,,,,HIGH,,THE BOEING COMPANY,M8JLMEHJADQ5,MEDIUM ($100M-500M),2017-09-28,1,100,0.0,10
445376241.03,CONT_AWD_0041_9700_W56HZV09D0024_9700,Department of Defense,Department of the Army,DoD; $100M+; 100 subs; Very active prime,80,0041,DELIVERY ORDER FOR THE FUNDING OF HETA1 PRODUCTION TRUCK TRACTORS.,2013-12-30,2026-01-21,False,,,,HIGH,,OSHKOSH DEFENSE LLC,ZMXAHH8M8VL8,MEDIUM ($100M-500M),2010-09-24,1,100,0.0,20
444631881.0,CONT_AWD_N0001923F0240_9700_N0001923D0010_9700,Department of Defense,Department of the Navy,DoD; $100M+; 100 subs; Very active prime,80,N0001923F0240,"SUPPORT EQUIPMENT PURCHASE FOR SERVICES, PARTNER COUNTRIES, AND FMS COUNTRIES",2030-03-29,2026-01-21,False,,,,HIGH,,LOCKHEED MARTIN CORPORATION,G4KDGE4JFFK7,MEDIUM ($100M-500M),2023-09-19,1,100,0.0,87
444506965.0,CONT_AWD_N0002409C5301_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $100M+; 100 subs; Very active prime,80,N0002409C5301,LONG LEAD MATERIALS FY09 SM-2 BLOCK IIIB,2013-06-30,2026-01-21,False,,,,HIGH,,RAYTHEON COMPANY,VTEWM5QSE598,MEDIUM ($100M-500M),2009-05-28,1,100,0.0,86
443235841.45,CONT_AWD_W31P4Q07C0302_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $100M+; 100 subs; Very active prime,80,W31P4Q07C0302,FY07 ARMY TACTICAL MISSILE SYSTEM (TACMS) PRODUCTION,2017-09-30,2026-01-21,False,,,,HIGH,,LOCKHEED MARTIN CORPORATION,XFJMYSYFJEK4,MEDIUM ($100M-500M),2007-09-14,1,100,0.0,42
441370562.06,CONT_AWD_FA854012C0012_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $100M+; 100 subs; Very active prime,80,FA854012C0012,PROCUREMENT OF INFRARED SEARCH AND TRACKING SYSTEM (IRST) AND SNIPER ADVANCED TARGETING PODS (ATP),2018-02-28,2026-01-21,False,,,,HIGH,,LOCKHEED MARTIN CORPORATION,H7PNSVNN5827,MEDIUM ($100M-500M),2012-04-04,1,100,0.0,23
440202062.0,CONT_AWD_N0002408C5374_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $100M+; 100 subs; Very active prime,80,N0002408C5374,"TAS::17 1804::TAS SM-2 BLK IIIA/IIIB FY08 PRODUCTION. INCLUDES ALL-UP-ROUND MISSILES, AN/DKT-71A TELEMTRIC DATA TRANSMITTING SETS (TDTS'S), SECTION LEVEL SPARES, POST PRODUCTION SPARES, SHIPPING CONTAINERS, AND ASSOCIATED DATA. MOU FUNDS IN THE AMOUNT OF $22,386 WERE OBLIGATED AT AWARD AND ARE NOT I",2009-12-31,2026-01-21,False,,,,HIGH,,RAYTHEON COMPANY,VTEWM5QSE598,MEDIUM ($100M-500M),2008-09-30,1,100,0.0,86
440158311.75,CONT_AWD_N0002423C5325_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $100M+; 100 subs; Very active prime,80,N0002423C5325,MK 8 MOD 5 STANDARD MODULE,2031-09-30,2026-01-21,False,,,,HIGH,,LOCKHEED MARTIN CORPORATION,CWM4UN76ZQW8,MEDIUM ($100M-500M),2023-05-23,1,100,0.0,32
