award_amount,award_id,awarding_agency,awarding_sub_agency,bd_reasons,bd_score,contract_id,description,end_date,extraction_date,is_it_services,naics_code,pop_city,pop_state,priority_tier,psc_code,recipient_name,recipient_uei,size_tier,start_date,sub_recipient_count,subaward_count,subaward_total_value,vendor_prime_count
4815722935.22,CONT_AWD_W52P1J10C0062_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $1B+; 65 subs; Very active prime,95,W52P1J10C0062,KUWAIT BASE OPERATIONS AND SECURITY SUPPORT SERVICES,2023-08-28,2026-01-21,False,,,,HIGH,,VECTRUS SYSTEMS LLC,RRFJZGASZJ41,BILLION ($1B-5B),2010-09-29,1,65,0.0,16
4697952588.0,CONT_AWD_N0001924C0039_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $1B+; 100 subs; Very active prime,95,N0001924C0039,CY24 AVSC SUPPLY SUPPORT,2033-09-30,2026-01-21,False,,,,HIGH,,LOCKHEED MARTIN CORPORATION,G4KDGE4JFFK7,BILLION ($1B-5B),2024-06-28,1,100,0.0,87
4627589105.0,CONT_AWD_N0002418C2406_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $1B+; 100 subs; Very active prime,95,N0002418C2406,LPD 30 LLTM,2031-03-01,2026-01-21,False,,,,HIGH,,HUNTINGTON INGALLS INCORPORATED,C3NLZNSMU254,BILLION ($1B-5B),2018-08-02,1,100,0.0,22
4583057418.88,CONT_AWD_W31P4Q19C0011_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $1B+; 100 subs; Very active prime,95,W31P4Q19C0011,"W31P4Q-19-C-0011 PAC-3 PRODUCTION CONTRACT FOR THE FY19/20 US/FMS REQUIREMENTS, WHICH INCLUDES: MSE&CRI MISSILES, LMKS AND OTHER GROUND SUPPORT FOR PATRIOT/PAC-3 WEAPON.",2027-03-31,2026-01-21,False,,,,HIGH,,LOCKHEED MARTIN CORPORATION,XFJMYSYFJEK4,BILLION ($1B-5B),2018-12-21,1,100,0.0,42
4563665299.0,CONT_AWD_N0002498C2104_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $1B+; 78 subs; Very active prime,95,N0002498C2104,,2023-05-17,2026-01-21,False,,,,HIGH,,HUNTINGTON INGALLS INC,WMXDDH6HJNA5,BILLION ($1B-5B),1999-11-03,1,78,0.0,27
4538050444.83,CONT_AWD_FA880708C0010_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $1B+; 100 subs; Very active prime,95,FA880708C0010,GLOBAL POSITIONING SYSTEM (GPS) IIIA,2027-07-23,2026-01-21,False,,,,HIGH,,LOCKHEED MARTIN CORP,FYHNA5WC8XD7,BILLION ($1B-5B),2008-05-15,1,100,0.0,10
4468376082.62,CONT_AWD_N0002415C2114_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $1B+; 78 subs; Very active prime,95,N0002415C2114,DETAIL DESIGN AND CONSTRUCTION CVN 79,2025-07-31,2026-01-21,False,,,,HIGH,,HUNTINGTON INGALLS INC,WMXDDH6HJNA5,BILLION ($1B-5B),2015-06-05,1,78,0.0,27
4410630126.34,CONT_AWD_FA862511C6597_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $1B+; 100 subs; Very active prime,95,FA862511C6597,C-130J FIVE YEAR OPTION CONTRACT (FYOC) IV,2020-08-31,2026-01-21,False,,,,HIGH,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,BILLION ($1B-5B),2011-02-01,1,100,0.0,23
4386431994.83,CONT_AWD_N0002409C2116_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $1B+; 78 subs; Very active prime,95,N0002409C2116,CVN79 CONSTRUCTION PREPARATION EFFORTS FY09,2025-07-31,2026-01-21,False,,,,HIGH,,HUNTINGTON INGALLS INC,WMXDDH6HJNA5,BILLION ($1B-5B),2009-01-15,1,78,0.0,27
4379037328.25,CONT_AWD_W58RGZ08C0098_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $1B+; 100 subs; Very active prime,95,W58RGZ08C0098,CH-47F MULTI-YEAR CONTRACT FOR NEW BUILD AND REMANUFACTURE AIRCRAFTS,2015-12-31,2026-01-21,False,,,,HIGH,,THE BOEING COMPANY,E466BXU4KJH8,BILLION ($1B-5B),2008-08-26,1,100,0.0,14
4266428233.15,CONT_AWD_W58RGZ22C0010_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $1B+; 100 subs; Very active prime,95,W58RGZ22C0010,MULTI-YEAR TEN (MY X) BLACK HAWK PRODUCTION AWARD FOR PROCUREMENT OF 120 H-60M BLACK HAWK HELICOPTERS FOR FISCAL YEARS 2022 - 2026 REQUIREMENTS WITH RELATED SUPPORT AND INCLUDING OPTIONS FOR AN ADDITIONAL 135 AIRCRAFT.,2027-12-31,2026-01-21,False,,,,HIGH,,SIKORSKY AIRCRAFT CORPORATION,UTJWTSLMFNG4,BILLION ($1B-5B),2022-06-26,1,100,0.0,13
4241697570.25,CONT_AWD_W31P4Q14C0034_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $1B+; 100 subs; Very active prime,95,W31P4Q14C0034,"LETTER CONTRACT FOR FY14 PAC-3 CRI MISSILES, LAUNCHER MODIFICATION KITS, SEEKER GIMBAL REDESIGN, AND INITIAL SPARES FOR US AND KUWAIT",2023-03-31,2026-01-21,False,,,,HIGH,,LOCKHEED MARTIN CORPORATION,XFJMYSYFJEK4,BILLION ($1B-5B),2013-12-31,1,100,0.0,42
4138094932.26,CONT_AWD_N0001919C0010_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $1B+; 100 subs; Very active prime,95,N0001919C0010,DUAL CAPABLE AIRCRAFT UCA AWARD,2027-04-01,2026-01-21,False,,,,HIGH,,LOCKHEED MARTIN CORPORATION,G4KDGE4JFFK7,BILLION ($1B-5B),2018-11-15,1,100,0.0,87
4133038047.0,CONT_AWD_N0002496C2100_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $1B+; 100 subs; Very active prime,95,N0002496C2100,,2013-05-10,2026-01-21,False,,,,HIGH,,ELECTRIC BOAT CORPORATION,E7BEKJ4V9528,BILLION ($1B-5B),1999-10-14,1,100,0.0,28
4025755430.74,CONT_AWD_FA880718C0009_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $1B+; 100 subs; Very active prime,95,FA880718C0009,GLOBAL POSITIONING SYSTEMS III FOLLOW-ON,2037-01-31,2026-01-21,False,,,,HIGH,,LOCKHEED MARTIN CORP,FYHNA5WC8XD7,BILLION ($1B-5B),2018-09-26,1,100,0.0,10
4018664961.5,CONT_AWD_N0002420C2120_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $1B+; 100 subs; Very active prime,95,N0002420C2120,LEAD YARD SUPPORT,2030-03-31,2026-01-21,False,,,,HIGH,,ELECTRIC BOAT CORPORATION,E7BEKJ4V9528,BILLION ($1B-5B),2019-10-13,1,100,0.0,28
3910474398.85,CONT_AWD_FA861105C2850_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $1B+; 100 subs; Very active prime,95,FA861105C2850,,2013-01-31,2026-01-21,False,,,,HIGH,,LOCKHEED MARTIN CORPORATION,G4KDGE4JFFK7,BILLION ($1B-5B),2005-02-18,1,100,0.0,87
3903032459.95,CONT_AWD_N0003019C0025_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $1B+; 100 subs; Very active prime,95,N0003019C0025,IR CPS WS DEVELOPMENT AND INTEGRATION,2025-12-31,2026-01-21,False,,,,HIGH,,LOCKHEED MARTIN CORP,FYHNA5WC8XD7,BILLION ($1B-5B),2018-12-20,1,100,0.0,10
3881957672.61,CONT_AWD_F3365703C2014_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $1B+; 100 subs; Very active prime,95,F3365703C2014,200307!000084!5700!GU04  !ASC/GR                          !F3365703C2014  !A!N! !N!                   !20030314!20090930!003268869!003268869!834951691!N!LOCKHEED MARTIN CORPORATION   !86 SOUTH COBB DRIVE       !MARIETTA            !GA!30063!49756!067!13!MARIETTA            !COBB                  !GE,2012-12-31,2026-01-21,False,,,,HIGH,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,BILLION ($1B-5B),2003-03-14,1,100,0.0,23
3837899601.87,CONT_AWD_N0002497C2202_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $1B+; 100 subs; Very active prime,95,N0002497C2202,,2012-12-31,2026-01-21,False,,,,HIGH,,HUNTINGTON INGALLS INCORPORATED,C3NLZNSMU254,BILLION ($1B-5B),1999-10-27,1,100,0.0,22
3829164350.67,CONT_AWD_N0001908C0028_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $1B+; 100 subs; Very active prime,95,N0001908C0028,JSF LRIP LOT III - AAC,2021-08-11,2026-01-21,False,,,,HIGH,,LOCKHEED MARTIN CORPORATION,G4KDGE4JFFK7,BILLION ($1B-5B),2008-05-14,1,100,0.0,87
3809704361.36,CONT_AWD_FA862518F7027_9700_FA862516D6458_9700,Department of Defense,Department of the Air Force,DoD; $1B+; 100 subs; Very active prime,95,FA862518F7027,"C-130J, ACAT 1, FIVE YEAR ORDERING CONTRACT, MYP3 AP",2026-04-30,2026-01-21,False,,,,HIGH,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,BILLION ($1B-5B),2018-07-19,1,100,0.0,23
3794197716.3,CONT_AWD_FA863423F0048_9700_FA863420D2704_9700,Department of Defense,Department of the Air Force,DoD; $1B+; 100 subs; Very active prime,95,FA863423F0048,F-15EX LOT 5 ADVANCED PROCUREMENT,2029-04-30,2026-01-21,False,,,,HIGH,,THE BOEING COMPANY,JJM4FRDZJDX1,BILLION ($1B-5B),2023-09-27,1,100,0.0,45
3782625121.32,CONT_AWD_FA862516C6599_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $1B+; 100 subs; Very active prime,95,FA862516C6599,"ACAT I, AFLCMC/WLJK, PRESIDENTIAL AIRCRAFT RECAPITALIZATION",2027-08-31,2026-01-21,False,,,,HIGH,,THE BOEING COMPANY,WZWRLY4G3PL8,BILLION ($1B-5B),2016-01-04,1,100,0.0,15
3679519282.56,CONT_AWD_0001_9700_FA852612D0001_9700,Department of Defense,Defense Contract Management Agency,DoD; $1B+; 100 subs; Very active prime,95,0001,"THIS ORDER PROVIDES SUPPORT AND SUSTAINMENT SERVICES TO THE GOVERNMENT PRODUCT SUPPORT MANAGER (PSM)/ PRODUCT SUPPORT INTEGRATOR (PSI) FOR THE C-17 WEAPON SYSTEM. SUPPORT SHALL INCLUDE PROGRAM MANAGEMENT; LOGISTICS DATA, SUSTAINMENT ENGINEERING; QUALITY ASSURANCE; MATERIAL AND EQUIPMENT MANAGEMENT; ",2015-03-31,2026-01-21,False,,,,HIGH,,THE BOEING COMPANY,M8JLMEHJADQ5,BILLION ($1B-5B),2011-10-01,1,100,0.0,10
3667251155.64,CONT_AWD_FA820518F0001_9700_FA820518D0001_9700,Department of Defense,Department of the Air Force,DoD; $1B+; 100 subs; Very active prime,95,FA820518F0001,IGF::OT::IGF COMPREHENSIVE F-22 VEHICLE SUSTAINMENT SERVICES,2027-04-30,2026-01-21,False,,,,HIGH,,LOCKHEED MARTIN CORPORATION,G4KDGE4JFFK7,BILLION ($1B-5B),2018-01-01,1,100,0.0,87
3648685783.01,CONT_AWD_FA861108C2896_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $1B+; 100 subs; Very active prime,95,FA861108C2896,F119 ENGINE LONG TERM SUSTAINMENT PROGRAM FOR THE RAPTOR ENGINE (SPARE),2022-05-31,2026-01-21,False,,,,HIGH,,RTX CORPORATION,QN1BCFY7JDJ5,BILLION ($1B-5B),2008-01-01,1,100,0.0,41
3583485319.19,CONT_AWD_FA881606C0002_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $1B+; 75 subs; Very active prime,95,FA881606C0002,200610!000002!5700!FA8816!SMC/EVK                         !FA881606C0002  !A!N! !N!             !      !20060228!20070930!926784042!834951691!834951691!N!LOCKHEED MARTIN CORPORATION   !12257 HIGHWAY 121         !LITTLETON           !CO!80125!45255!005!08!LITTLETON           !ARAPAHOE              !C,2013-12-31,2026-01-21,False,,,,HIGH,,"UNITED LAUNCH SERVICES, LLC",XHAMULHCL9N3,BILLION ($1B-5B),2006-02-28,1,75,0.0,11
3518934933.29,CONT_AWD_DAAH2302C0006_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $1B+; 100 subs; Very active prime,95,DAAH2302C0006,200212!002339!2100!AH23 !USA AVIATION AND MISSILE COMMAND!DAAH2302C0006 !A!N! !N! !20020926!20071231!835551474!835551474!001344142!N!SIKORSKY AIRCRAFT CORPORATION !6900 MAIN STREET !STRATFORD !CT!06615!74260!001!09!STRATFORD !FAIRFIELD !CONN !+000223785585!N!Y!001534999153!1520!AIRCRAFT ROTARY WING ,2020-01-31,2026-01-21,False,,,,HIGH,,SIKORSKY AIRCRAFT CORPORATION,UTJWTSLMFNG4,BILLION ($1B-5B),2002-09-26,1,100,0.0,13
3452976200.05,CONT_AWD_0002_9700_W56HZV09D0111_9700,Department of Defense,Department of the Army,DoD; $1B+; 100 subs; Very active prime,95,0002,"PURCHASE MRAP ATVS, INCLUDING ASSOCIATED PARTS AND FIELD SUPPORT.",2012-12-28,2026-01-21,False,,,,HIGH,,OSHKOSH DEFENSE LLC,ZMXAHH8M8VL8,BILLION ($1B-5B),2009-06-30,1,100,0.0,20
3440615229.0,CONT_AWD_N0002405C2221_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $1B+; 100 subs; Very active prime,95,N0002405C2221,,2016-09-15,2026-01-21,False,,,,HIGH,,HUNTINGTON INGALLS INCORPORATED,C3NLZNSMU254,BILLION ($1B-5B),2005-07-15,1,100,0.0,22
3422749298.96,CONT_AWD_N0001922C0004_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $1B+; 100 subs; Very active prime,95,N0001922C0004,CH-53K FRP LOT 7 LONG LEAD ITEMS,2027-12-31,2026-01-21,False,,,,HIGH,,SIKORSKY AIRCRAFT CORPORATION,UTJWTSLMFNG4,BILLION ($1B-5B),2021-12-06,1,100,0.0,13
3405711408.0,CONT_AWD_N0002402C2303_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $1B+; 53 subs; Very active prime,95,N0002402C2303,200212!025207!1700!BZ002 !NAVAL SEA SYSTEMS COMMAND       !N0002402C2303  !A!N! !N!                   !20020801!20080426!045953718!045953718!001381284!N!BATH IRON WORKS CORPORATION   !700 WASHINGTON ST STOP 1  !BATH                !ME!04530!03355!023!23!BATH                !SAGADAHOC             !MA,2011-12-30,2026-01-21,False,,,,HIGH,,BATH IRON WORKS CORPORATION,FREEMCLKFXE3,BILLION ($1B-5B),2002-08-01,1,53,0.0,12
3351281582.95,CONT_AWD_F3365701C2095_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $1B+; 100 subs; Very active prime,95,F3365701C2095,200209!000048!5700!GU75 !ASC/YFK !F3365701C2095 !A!N! !N! !20011204!20021031!003268869!003268869!834951691!N!LOCKHEED MARTIN CORPORATION !86 SOUTH COBB DR !MARIETTA !GA!30063!49756!067!13!MARIETTA !COBB !GEORGIA !+000026000000!N!N!000000000000!1510!AIRCRAFT FIXED WING !A1A!AIRFRAMES AND SPARES !3AFB,2013-12-31,2026-01-21,False,,,,HIGH,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,BILLION ($1B-5B),2001-12-04,1,100,0.0,23
3345822881.0,CONT_AWD_N0002413C2307_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $1B+; 100 subs; Very active prime,95,N0002413C2307,FY13-FY17 DDG 51 CLASS SHIP CONSTRUCTION.,2024-10-31,2026-01-21,False,,,,HIGH,,HUNTINGTON INGALLS INCORPORATED,C3NLZNSMU254,BILLION ($1B-5B),2013-06-03,1,100,0.0,22
3310046924.63,CONT_AWD_N0002406C2303_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $1B+; 53 subs; Very active prime,95,N0002406C2303,DDG 1000 DETAIL DESIGN,2021-12-26,2026-01-21,False,,,,HIGH,,BATH IRON WORKS CORPORATION,FREEMCLKFXE3,BILLION ($1B-5B),2006-08-08,1,53,0.0,12
3302903638.67,CONT_AWD_N0002421C2106_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $1B+; 78 subs; Very active prime,95,N0002421C2106,FY21 RCOH ACCOMPLISHMENT,2026-10-06,2026-01-21,False,,,,HIGH,,HUNTINGTON INGALLS INC,WMXDDH6HJNA5,BILLION ($1B-5B),2021-02-19,1,78,0.0,27
3271676557.4,CONT_AWD_N0002416C2427_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $1B+; 100 subs; Very active prime,95,N0002416C2427,"DETAIL DESIGN AND CONSTRUCTION (DD&C) FOR LHA 8 (INITIAL EFFORT LIMITED TO PLANNING, ADVANCED ENGINEERING AND PROCUREMENT OF LONG LEAD TIME MATERIAL)",2026-07-31,2026-01-21,False,,,,HIGH,,HUNTINGTON INGALLS INCORPORATED,C3NLZNSMU254,BILLION ($1B-5B),2016-06-30,1,100,0.0,22
3229122597.17,CONT_AWD_N0001908C0023_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $1B+; 57 subs; Very active prime,95,N0001908C0023,TAS::17 1319::TAS SYSTEM DEVELOPMENT AND DEMONSTRATION,2023-03-31,2026-01-21,False,,,,HIGH,,NORTHROP GRUMMAN SYSTEMS CORPORATION,LALWKM623MU7,BILLION ($1B-5B),2008-04-22,1,57,0.0,17
3158372223.06,CONT_AWD_W31P4Q18C0130_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $1B+; 100 subs; Very active prime,95,W31P4Q18C0130,HELLFIRE BUY 17 PRODUCTION.,2025-05-31,2026-01-21,False,,,,HIGH,,LOCKHEED MARTIN CORPORATION,H7PNSVNN5827,BILLION ($1B-5B),2018-09-29,1,100,0.0,23
3154449062.9,CONT_AWD_N0001914C0032_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $1B+; 100 subs; Very active prime,95,N0001914C0032,EA-18 G AIRCRAFT,2019-06-30,2026-01-21,False,,,,HIGH,,THE BOEING COMPANY,JJM4FRDZJDX1,BILLION ($1B-5B),2014-06-30,1,100,0.0,45
3152435167.0,CONT_AWD_N0002420C2437_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $1B+; 100 subs; Very active prime,95,N0002420C2437,LHA 9 ADVANCE PROCUREMENT,2030-12-31,2026-01-21,False,,,,HIGH,,HUNTINGTON INGALLS INCORPORATED,C3NLZNSMU254,BILLION ($1B-5B),2020-04-30,1,100,0.0,22
3145999614.0,CONT_AWD_N0002413C2128_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $1B+; 100 subs; Very active prime,95,N0002413C2128,SUBMARINE RDT&E,2022-01-11,2026-01-21,False,,,,HIGH,,ELECTRIC BOAT CORPORATION,E7BEKJ4V9528,BILLION ($1B-5B),2012-12-21,1,100,0.0,28
3136026133.81,CONT_AWD_F3365702C0010_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $1B+; 100 subs; Very active prime,95,F3365702C0010,200307!000047!5700!GU75 !ASC/YFK !F3365702C0010 !A!N! !N! !20021224!20031031!008016958!008016958!834951691!N!LOCKHEED MARTIN CORPORATION !LOCKHEED BLVD !FORT WORTH !TX!76101!27000!439!48!FORT WORTH !TARRANT !TEXAS !+000454000000!N!N!000454000000!1510!AIRCRAFT FIXED WING !A1A!AIRFRAMES AND SPARES !3A,2008-10-31,2026-01-21,False,,,,HIGH,,LOCKHEED MARTIN CORPORATION,G4KDGE4JFFK7,BILLION ($1B-5B),2002-12-24,1,100,0.0,87
3096214936.03,CONT_AWD_HQ027610C0001_9700_-NONE-_-NONE-,Department of Defense,Missile Defense Agency,DoD; $1B+; 100 subs; Very active prime,95,HQ027610C0001,AEGIS BMD INTERNATIONAL SUPPORT,2022-12-31,2026-01-21,False,,,,HIGH,,LOCKHEED MARTIN CORPORATION,CWM4UN76ZQW8,BILLION ($1B-5B),2009-10-01,1,100,0.0,32
3062737249.62,CONT_AWD_W31P4Q18C0049_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $1B+; 100 subs; Very active prime,95,W31P4Q18C0049,GUIDED MULTIPLE LAUNCH ROCKET SYSTEMS (GMLRS) FULL RATE PRODUCTION (FRP) LOT 13.,2023-09-06,2026-01-21,False,,,,HIGH,,LOCKHEED MARTIN CORPORATION,XFJMYSYFJEK4,BILLION ($1B-5B),2018-04-27,1,100,0.0,42
3038709104.53,CONT_AWD_N0002417C2105_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $1B+; 78 subs; Very active prime,95,N0002417C2105,FY17 RCOH ACCOMPLISHMENT,2021-08-18,2026-01-21,False,,,,HIGH,,HUNTINGTON INGALLS INC,WMXDDH6HJNA5,BILLION ($1B-5B),2017-09-01,1,78,0.0,27
3016438810.23,CONT_AWD_FA861104C2851_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $1B+; 100 subs; Very active prime,95,FA861104C2851,200410!000065!5700!GU75 !ASC/YFK !FA861104C2851 !A!N! !N! ! !20040601!20041031!008016958!008016958!834951691!N!LOCKHEED MARTIN CORPORATION !LOCKHEED BLVD !FORT WORTH !TX!76101!27000!439!48!FORT WORTH !TARRANT !TEXAS !+000492000000!N!N!000000000000!1510!AIRCRAFT FIXED WING !A1A!AIRFRAMES AND SPARES !,2012-08-19,2026-01-21,False,,,,HIGH,,LOCKHEED MARTIN CORPORATION,G4KDGE4JFFK7,BILLION ($1B-5B),2004-06-01,1,100,0.0,87
3010046248.88,CONT_AWD_N0001914C0050_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $1B+; 100 subs; Very active prime,95,N0001914C0050,IGF::OT::IGF PRESIDENTIAL HELICOPTER REPLACEMENT PROGRAM (VXX) ENGINEERING AND MANUFACTURING DEVELOPMENT (EMD) PHASE OF THE PROGRAM. THE CONTRACT ALSO INCLUDES NOT-TO-EXCEED OPTION PRICES FOR LOW RATE INITIAL PRODUCTION (LRIP) AND FULL RATE PRODUCTION (FRP).,2026-12-31,2026-01-21,False,,,,HIGH,,SIKORSKY AIRCRAFT CORPORATION,UTJWTSLMFNG4,BILLION ($1B-5B),2014-05-07,1,100,0.0,13
