award_amount,award_id,awarding_agency,awarding_sub_agency,bd_reasons,bd_score,contract_id,description,end_date,extraction_date,is_it_services,naics_code,pop_city,pop_state,priority_tier,psc_code,recipient_name,recipient_uei,size_tier,start_date,sub_recipient_count,subaward_count,subaward_total_value,vendor_prime_count
1226657656.16,CONT_AWD_W31P4Q23C0021_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $1B+; Very active prime,65,W31P4Q23C0021,THIS REQUIREMENT IS FOR THE PROCUREMENT OF FIVE (5) PATRIOT FIRING UNITS IN SUPPORT OF THE COUNTRY OF SWITZERLAND.,2032-12-31,2026-01-21,False,,,,MEDIUM,,RAYTHEON COMPANY,XSV6AZJ6SDJ7,BILLION ($1B-5B),2023-03-28,1,4,0.0,16
1063505309.0,CONT_AWD_0266_9700_W56HZV07DM112_9700,Department of Defense,Department of the Army,DoD; $1B+; Very active prime,65,0266,CALL-UP OF THE 115 VEHICLES,2014-10-31,2026-01-21,False,,,,MEDIUM,,"GM GDLS DEFENSE GROUP, L.L.C.",LFK5WLJ8KT48,BILLION ($1B-5B),2011-09-23,0,0,0,14
1039368009.67,CONT_AWD_W31P4Q04C0020_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $1B+; Very active prime,65,W31P4Q04C0020,,2010-01-31,2026-01-21,False,,,,MEDIUM,,RAYTHEON COMPANY,XSV6AZJ6SDJ7,BILLION ($1B-5B),2004-01-30,1,4,0.0,16
1004767139.77,CONT_AWD_N0001903C3017_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $1B+; Very active prime,65,N0001903C3017,,2010-01-31,2026-01-21,False,,,,MEDIUM,,BELL BOEING JOINT PROJECT OFFICE,JHFZTG8ZC9V2,BILLION ($1B-5B),2003-01-03,0,0,0,12
1004190582.0,CONT_AWD_DAAE0702CB001_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $1B+; Very active prime,65,DAAE0702CB001,"200208!002560!2100!AE07  !TACOM - WARREN                  !DAAE0702CB001  !A!N! !Y!                   !20020518!20040601!098155158!098155158!098155158!N!GM GDLS DEFENSE GROUP LLC, JV !14920 TWENTY-THREE MILE RO!SHELBY TOWNSHI      !MI!48315!76460!099!26!STERLING HEIGHTS    !MACOMB                !MI",2009-02-28,2026-01-21,False,,,,MEDIUM,,"GM GDLS DEFENSE GROUP, L.L.C.",LFK5WLJ8KT48,BILLION ($1B-5B),2002-05-18,0,0,0,14
762165354.91,CONT_AWD_0009_9700_M6785407D5030_9700,Department of Defense,Defense Contract Management Agency,DoD; $500M+; 7 subs; Active prime,65,0009,CAIMAN MTV (CMTV) CHASSIS,2013-03-31,2026-01-21,False,,,,MEDIUM,,BAE SYSTEMS TACTICAL VEHICLE SYSTEMS LP,MJBJKUMUNBY7,LARGE ($500M-1B),2010-09-02,1,7,0.0,7
729645015.04,CONT_AWD_0004_9700_M6785407D5030_9700,Department of Defense,Department of the Navy,DoD; $500M+; 7 subs; Active prime,65,0004,LRIP 11 ORDER.,2009-09-30,2026-01-21,False,,,,MEDIUM,,BAE SYSTEMS TACTICAL VEHICLE SYSTEMS LP,MJBJKUMUNBY7,LARGE ($500M-1B),2008-03-14,1,7,0.0,7
657131949.07,CONT_AWD_0002_9700_M6785407D5030_9700,Department of Defense,Defense Contract Management Agency,DoD; $500M+; 7 subs; Active prime,65,0002,DELIVERY ORDER CAT I AND CAT II MRAP VEHICLES,2010-02-28,2026-01-21,False,,,,MEDIUM,,BAE SYSTEMS TACTICAL VEHICLE SYSTEMS LP,MJBJKUMUNBY7,LARGE ($500M-1B),2007-07-13,1,7,0.0,7
555879126.29,CONT_AWD_0003_9700_M6785407D5030_9700,Department of Defense,Department of the Navy,DoD; $500M+; 7 subs; Active prime,65,0003,CATEGORY I MRAP,2012-12-31,2026-01-21,False,,,,MEDIUM,,BAE SYSTEMS TACTICAL VEHICLE SYSTEMS LP,MJBJKUMUNBY7,LARGE ($500M-1B),2007-12-18,1,7,0.0,7
498061225.0,CONT_AWD_N0002409C2303_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $100M+; 43 subs; Active prime,65,N0002409C2303,FY09 LCS RECURRING CONSTRUCTION,2013-03-31,2026-01-21,False,,,,MEDIUM,,LOCKHEED MARTIN CORPORATION,MJENSFHZJP11,MEDIUM ($100M-500M),2009-03-23,1,43,0.0,5
492850226.17,CONT_AWD_FA880810C0002_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $100M+; 13 subs; Very active prime,65,FA880810C0002,MULTI-CAR,2016-09-30,2026-01-21,False,,,,MEDIUM,,LOCKHEED MARTIN CORP,CQWLW9XRQTH5,MEDIUM ($100M-500M),2009-12-01,1,13,0.0,30
475022261.07,CONT_AWD_W56KGU16C0010_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $100M+; 16 subs; Very active prime,65,W56KGU16C0010,"IGF::OT::IGF THE PURPOSE OF THIS CONTRACT IS TO REFLECT THE FOLLOWING: 1. IN ACCORDANCE WITH DFARS 704.7001(C)(1), ADMINISTRATIVE CONTRACT NUMBER W56KGU-15-C-0010 HAS BEEN CREATED AND IS ASSOCIATED WITH BASE YEAR CONTRACT W15P7T-13-C-A802 FOR THE SOLE PURPOSE OF COLLECTING AND TRACKING FY 16 PROJECT",2018-09-30,2026-01-21,False,,,,MEDIUM,,THE MITRE CORPORATION,DMHDNDCPWUD1,MEDIUM ($100M-500M),2016-10-01,1,16,0.0,18
471786933.66,CONT_AWD_W56KGU15C0010_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $100M+; 16 subs; Very active prime,65,W56KGU15C0010,"IGF::OT::IGF THE PURPOSE OF THIS CONTRACT IS TO REFLECT THE FOLLOWING: 1. IN ACCORDANCE WITH DFARS 704.7001(C)(1), ADMINISTRATIVE CONTRACT NUMBER W56KGU-15-C-0010 HAS BEEN CREATED AND IS ASSOCIATED WITH BASE YEAR CONTRACT W15P7T-13-C-A802 FOR THE SOLE PURPOSE OF COLLECTING AND TRACKING FY 16 PROJECT",2017-09-30,2026-01-21,False,,,,MEDIUM,,THE MITRE CORPORATION,DMHDNDCPWUD1,MEDIUM ($100M-500M),2015-10-01,1,16,0.0,18
465160841.0,CONT_AWD_W15P7T12CF600_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $100M+; 16 subs; Very active prime,65,W15P7T12CF600,FUNDING AND ADMINISTRATIVE MOD,2014-04-04,2026-01-21,False,,,,MEDIUM,,THE MITRE CORPORATION,DMHDNDCPWUD1,MEDIUM ($100M-500M),2011-10-03,1,16,0.0,18
460574418.7,CONT_AWD_W15P7T09CF600_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $100M+; 16 subs; Very active prime,65,W15P7T09CF600,INCREMENTALLY FUND ENGINEERING SERVICES FOR MITRE WHICH IS A FEDERALLY FUNDED RESEARCH AND DEVELOPMENT CENTER,2010-09-24,2026-01-21,False,,,,MEDIUM,,THE MITRE CORPORATION,DMHDNDCPWUD1,MEDIUM ($100M-500M),2008-10-01,1,16,0.0,18
450408372.81,CONT_AWD_W15P7T13CA802_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $100M+; 16 subs; Very active prime,65,W15P7T13CA802,IGF::OT::IGF  NATIONAL SECURITY ENGINEERING CENTER (NSEC) FEDERALLY FUNDED RESEARCH AND DEVELOPMENT CENTER (FFRDC) OPERATED BY THE MITRE CORPORATION.  AWARD OF NEW CONTRACT.,2015-01-31,2026-01-21,False,,,,MEDIUM,,THE MITRE CORPORATION,DMHDNDCPWUD1,MEDIUM ($100M-500M),2013-10-01,1,16,0.0,18
442451199.57,CONT_AWD_0001_9700_HQ014712G9000_9700,Department of Defense,Missile Defense Agency,DoD; $100M+; 13 subs; Very active prime,65,0001,THE UNITED STATES GOVERNMENT S (USG) TERMINAL HIGH ALTITUDE AREA DEFENSE (THAAD) PROJECT OFFICE HAS THE REQUIREMENT TO PROCURE TWO THAAD BATTERIES WEAPON SYSTEMS IN SUPPORT OF A FOREIGN MILITARY SALES (FMS) CASE ESTABLISHED WITH THE GOVERNMENT OF THE UNITED ARAB EMIRATES (UAE).,2021-05-31,2026-01-21,False,,,,MEDIUM,,LOCKHEED MARTIN CORP,CQWLW9XRQTH5,MEDIUM ($100M-500M),2011-12-30,1,13,0.0,30
436539035.83,CONT_AWD_W15P7T13CF600_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $100M+; 16 subs; Very active prime,65,W15P7T13CF600,"MITRE FFRDC CONTRACT- ADMINISTRATIVE CONTRACT NUMBER FOR YEAR FIVE OF THE FIVE YEAR OPTION.  INCREMENTAL FUNDING IN THE AMOUNT OF $2,958,376.00, DD 254 AND PERFORMANCE WORK STATEMENT AMENDMENTS.",2014-03-31,2026-01-21,False,,,,MEDIUM,,THE MITRE CORPORATION,DMHDNDCPWUD1,MEDIUM ($100M-500M),2012-10-01,1,16,0.0,18
434578742.61,CONT_AWD_FA489021C0002_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $100M+; 100 subs,65,FA489021C0002,NELLIS AIRCRAFT MAINTENANCE AND SUPPORT SERVICES,2025-12-31,2026-01-21,False,,,,MEDIUM,,"M1 SUPPORT SERVICES, L.P.",PNAFHATW8BD7,MEDIUM ($100M-500M),2021-01-25,1,100,0.0,4
432494259.37,CONT_AWD_W15P7T08CF600_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $100M+; 16 subs; Very active prime,65,W15P7T08CF600,MITRE SYSTEM ENGINEERING SERVICES,2009-09-30,2026-01-21,False,,,,MEDIUM,,THE MITRE CORPORATION,DMHDNDCPWUD1,MEDIUM ($100M-500M),2007-10-18,1,16,0.0,18
429315620.22,CONT_AWD_HQ085321F0004_9700_HQ014712D0001_9700,Department of Defense,Missile Defense Agency,DoD; $100M+; 13 subs; Very active prime,65,HQ085321F0004,THIS IS THE PRE-OMNIBUS TASK ORDER.  IT IS TO BEGIN THE DEVELOPMENT OF THAAD SOFTWARE 4.1 AND 5.0.,2025-12-31,2026-01-21,False,,,,MEDIUM,,LOCKHEED MARTIN CORP,CQWLW9XRQTH5,MEDIUM ($100M-500M),2021-09-22,1,13,0.0,30
397990664.28,CONT_AWD_N0003020C0101_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $100M+; 34 subs; Active prime,65,N0003020C0101,TRIDENT II (D5) LIFE EXTENSION 2 (D5LE2) SSP ALTERATION (SPALT) ADVANCED DEVELOPMENT PROGRAM,2026-09-30,2026-01-21,False,,,,MEDIUM,,LOCKHEED MARTIN CORPORATION,KMEVRAKJVBD3,MEDIUM ($100M-500M),2020-01-31,1,34,0.0,7
397295704.13,CONT_AWD_FA880804C0012_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $100M+; 13 subs; Very active prime,65,FA880804C0012,,2014-11-30,2026-01-21,False,,,,MEDIUM,,LOCKHEED MARTIN CORP,CQWLW9XRQTH5,MEDIUM ($100M-500M),2003-11-26,1,13,0.0,30
374635550.24,CONT_AWD_W56HZV17C0099_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $100M+; 23 subs; Active prime,65,W56HZV17C0099,"CREATING BASE PREDOMINATE CAR.  THIS ACTION IS AN UNDEFINITIZED CONTRACTUAL ACTION (UCA) AWARD, IN THE AMOUNT OF $46M WITH A NOT TO EXCEED CEILING AMOUNT OF $440M. THIS EFFORT IS FOR THE RESET AND UPGRADE OF 1,085 MRAP LONG WHEEL BASE VEHICLES FOR THE FMS CUSTOMER UNITED ARAB EMIRATES.  ALL DELIVERI",2019-07-31,2026-01-21,False,,,,MEDIUM,,ND DEFENSE LLC,NAX6BAMAUNG9,MEDIUM ($100M-500M),2017-02-28,1,23,0.0,9
372089496.22,CONT_AWD_0013_9700_M6785407D5032_9700,Department of Defense,Department of the Navy,DoD; $100M+; 23 subs; Active prime,65,0013,MODIFIED PLL - PLUS VEHICLE,2012-12-31,2026-01-21,False,,,,MEDIUM,,ND DEFENSE LLC,NAX6BAMAUNG9,MEDIUM ($100M-500M),2010-01-14,1,23,0.0,9
363968825.13,CONT_AWD_FA873015C0002_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $100M+; 24 subs; Active prime,65,FA873015C0002,QATAR CONTRACT #2 UCA,2023-07-21,2026-01-21,False,,,,MEDIUM,,RAYTHEON COMPANY,LWF3QUSCDNG1,MEDIUM ($100M-500M),2015-08-31,1,24,0.0,5
23493303927.12,CONT_AWD_HT940216C0002_9700_-NONE-_-NONE-,Department of Defense,Defense Health Agency,DoD; $10B+,60,HT940216C0002,IGF::OT::IGF  MANAGED CARE SUPPORT SERVICES IN SUPPORT OF THE TRICARE PROGRAM,2025-12-31,2026-01-21,False,,,,MEDIUM,,"HEALTH NET FEDERAL SERVICES, LLC",F7NGF6NJFB96,MEGA ($10B+),2016-08-01,1,2,0.0,3
21948019380.69,CONT_AWD_MDA90603C0009_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $10B+,60,MDA90603C0009,,2016-10-05,2026-01-21,False,,,,MEDIUM,,TRIWEST HEALTHCARE ALLIANCE CORP,J7M9HPTGJ1S9,MEGA ($10B+),2003-09-09,0,0,0,2
19414789943.3,CONT_AWD_HT940210C0002_9700_-NONE-_-NONE-,Department of Defense,Defense Health Agency,DoD; $10B+,60,HT940210C0002,"PROVIDE MANAGED CARE SUPPORT TO THE DEPARTMENT OF DEFENSE TRICARE PROGRAM. CONTRACTOR SHALL ASSIST MILITARY HEALTH SYSTEM IN OPERATING AN INTEGRATED HEALTHCARE DELIVERY SYSTEM COMBINING RESOURCES OF THE MILITARY'S DIRECT MEDICAL CARE SYSTEM AND THE CONTRACTORS MANAGED CARE SUPPORT TO PROVIDE HEALTH,",2025-08-25,2026-01-21,False,,,,MEDIUM,,"HEALTH NET FEDERAL SERVICES, LLC",F7NGF6NJFB96,MEGA ($10B+),2010-05-13,1,2,0.0,3
16481316420.4,CONT_AWD_MDA90603C0011_9700_-NONE-_-NONE-,Department of Defense,Defense Health Agency,DoD; $10B+,60,MDA90603C0011,,2016-11-22,2026-01-21,False,,,,MEDIUM,,"HEALTH NET FEDERAL SERVICES, LLC",F7NGF6NJFB96,MEGA ($10B+),2003-09-09,1,2,0.0,3
13189380078.35,CONT_AWD_HT940212C0001_9700_-NONE-_-NONE-,Department of Defense,Defense Health Agency,DoD; $10B+,60,HT940212C0001,T3 MANAGED CARE SUPPORT CONTRACT FOR WEST REGION,2019-02-15,2026-01-21,False,,,,MEDIUM,,"UNITEDHEALTH MILITARY & VETERANS SERVICES, LLC",VCMHC2WJD466,MEGA ($10B+),2012-03-20,0,0,0,1
12744887538.51,CONT_AWD_W56HZV05C0724_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $10B+,60,W56HZV05C0724,200512!010860!2100!W56HZV!TACOM - WARREN                  !W56HZV05C0724  !A!N! !Y!             !      !20050923!20141231!016544780!016544780!009256819!N!THE BOEING COMPANY            !J S  MCDONNELL BLVD       !SAINT LOUIS         !MO!63166!65000!510!29!ST. LOUIS           !ST. LOUIS (CITY)      !M,2014-12-31,2026-01-21,False,,,,MEDIUM,,THE BOEING COMPANY,NU3MATKPALM4,MEGA ($10B+),2005-09-23,1,4,0.0,1
12644083637.5,CONT_AWD_N0002418C2130_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $10B+,60,N0002418C2130,NAVAL NUCLEAR LABORATORY,2028-09-30,2026-01-21,False,,,,MEDIUM,,"FLUOR MARINE PROPULSION, LLC",CWHMVCX7K1N6,MEGA ($10B+),2018-07-12,0,0,0,1
12568636130.95,CONT_AWD_0005_9700_W52P1J07D0008_9700,Department of Defense,Department of the Army,DoD; $10B+,60,0005,LOGCAP IV SERVICES AFGHANISTAN,2025-09-30,2026-01-21,False,,,,MEDIUM,,"FLUOR INTERCONTINENTAL, INC",XMJWLE5WFT29,MEGA ($10B+),2009-07-07,0,0,0,2
10928730009.65,CONT_AWD_N0002408C2103_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $10B+,60,N0002408C2103,NUCLEAR REACTOR WORK AT THE BETTIS AND KNOLLS ATOMIC POWER LABORATORIES,2018-09-30,2026-01-21,False,,,,MEDIUM,,BECHTEL MARINE PROPULSION CORPORATION,RXSMGBN74NL7,MEGA ($10B+),2008-09-18,1,4,0.0,1
10801259923.19,CONT_AWD_FA821920C0006_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $10B+,60,FA821920C0006,GROUND-BASED STRATEGIC DETERRENT (GBSD) ENGINEERING AND MANUFACTURING DEVELOPMENT (EMD) AND EARLY PRODUCTION AND DEPLOYMENT (P&D),2029-03-10,2026-01-21,False,,,,MEDIUM,,NORTHROP GRUMMAN SYSTEMS CORP,D8QQPFNYJD63,MEGA ($10B+),2020-09-08,0,0,0,1
10009419769.13,CONT_AWD_F4261098C0001_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $10B+,60,F4261098C0001,200506!000026!5700!FA8214!OO-ALC/PKME/LMKE                !F4261098C0001  !A!N! !Y!             !P01502!20041213!20050701!001563738!004179453!016435559!N!NORTHROP GRUMMAN SPACE & MISSI!888 S 2000 E              !CLEARFIELD          !UT!84015!13850!011!49!CLEARFIELD          !DAVIS                 !U,2025-11-30,2026-01-21,False,,,,MEDIUM,,NORTHROP GRUMMAN SYSTEMS CORPORATION,G7LEFNAN9J74,MEGA ($10B+),1998-07-01,0,0,0,1
2792812525.8,CONT_AWD_H9400208C0003_9700_-NONE-_-NONE-,Department of Defense,Defense Health Agency,DoD; $1B+; Active prime,60,H9400208C0003,AWARD OF CONTRACT,2015-04-30,2026-01-21,False,,,,MEDIUM,,EXPRESS SCRIPTS INC,QKNTMFZFR6E9,BILLION ($1B-5B),2008-06-27,0,0,0,9
2681736678.3,CONT_AWD_DAAH2300C0001_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $1B+; Active prime,60,DAAH2300C0001,200006!2100!000717!AH23  !USA AVIATION AND MISSILE COMMAND!DAAH2300C0001  !A!*!*                  !20000320!20001031!047800297!006265946!009256819!N!8V613!MCDONNELL DOUGLAS HELICOPTER C!5000 E. MCDOWELL ROAD     !MESA                !AZ!85215!46000!013!04!MESA                !MARICOPA              !,2009-09-28,2026-01-21,False,,,,MEDIUM,,MCDONNELL DOUGLAS HELICOPTER COMPANY,MY47WV32XFM1,BILLION ($1B-5B),2000-03-20,0,0,0,6
1769544975.95,CONT_AWD_W56HZV05C0470_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $1B+; Active prime,60,W56HZV05C0470,,2028-02-10,2026-01-21,False,,,,MEDIUM,,TEXTRON SYSTEMS CORP,WEE9WFHMACH9,BILLION ($1B-5B),2005-06-30,1,3,0.0,6
1603584166.83,CONT_AWD_FA862512C6598_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $1B+; Active prime,60,FA862512C6598,"ACAT 1C, ASC/WLY, LAIRCM FOLLOW-ON (LAF)",2022-04-30,2026-01-21,False,,,,MEDIUM,,NORTHROP GRUMMAN SYSTEMS CORPORATION,E4X3BLZPPPX3,BILLION ($1B-5B),2012-02-17,0,0,0,6
1551565403.77,CONT_AWD_W58RGZ08C0023_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $1B+; Active prime,60,W58RGZ08C0023,PROCURE 14 SHADOW UNMANNED AIRCRAFT SYSTEMS,2021-04-30,2026-01-21,False,,,,MEDIUM,,TEXTRON SYSTEMS CORPORATION,SNJ8YY61GB95,BILLION ($1B-5B),2007-10-31,0,0,0,5
1510098200.2,CONT_AWD_F3365701C0047_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $1B+; Active prime,60,F3365701C0047,,2017-09-30,2026-01-21,False,,,,MEDIUM,,THE BOEING COMPANY,XM8ZJ6ML9CW7,BILLION ($1B-5B),2001-07-30,0,0,0,5
1505614414.06,CONT_AWD_W31P4Q08C0418_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $1B+; Active prime,60,W31P4Q08C0418,INTEGRATED AIR AND MISSILE DEFENSE (IAMD)BATTLE COMMAND SYSTEM (IBCS) BASIC AWARD FOR STEP I/PHASE-I PRELIMINARY DESIGN REVIEW (PDR),2022-05-31,2026-01-21,False,,,,MEDIUM,,NORTHROP GRUMMAN SYSTEMS CORPORATION,FNBAMFZ3GD53,BILLION ($1B-5B),2008-09-23,0,0,0,5
1474592638.81,CONT_AWD_W56HZV10C0405_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $1B+; Active prime,60,W56HZV10C0405,ADMINISTRATIVE MOD APPROVING VECP,2013-09-30,2026-01-21,False,,,,MEDIUM,,AM GENERAL LLC,NWM1JWVDA853,BILLION ($1B-5B),2010-07-30,0,0,0,9
1465362755.07,CONT_AWD_B001_9700_SP060009D0465_9700,Department of Defense,Defense Logistics Agency,DoD; $1B+; Active prime,60,B001,"TURBINE FUEL, AVIATION (JP8/JP5)",2010-05-25,2026-01-21,False,,,,MEDIUM,,EQUILON ENTERPRISES LLC,QELHKA2CHFP5,BILLION ($1B-5B),2009-03-24,0,0,0,9
1358320745.62,CONT_AWD_B001_9700_SP060012D0510_9700,Department of Defense,Defense Logistics Agency,DoD; $1B+; Active prime,60,B001,"AWARD JP5  CLIN 0101 FOR 82,349,000 FOB ORIGIN DEER PARK, TX BY TANKER CLIN 0201 FOR 212,860,000 FOB ORIGIN DEER PARK, TX BY PIPELINE  AWARD JP8 CLIN 0301 FOR 118,701,000 FOB ORIGIN DEER PARK, TX BY PIPELINE",2014-01-30,2026-01-21,False,,,,MEDIUM,,EQUILON ENTERPRISES LLC,QELHKA2CHFP5,BILLION ($1B-5B),2012-09-20,0,0,0,9
1307871810.0,CONT_AWD_N0002423C2452_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $1B+; Active prime,60,N0002423C2452,THREE FUTURE LCAC 100 CLASS CRAFT LONG LEAD TIME MATERIAL,2031-07-14,2026-01-21,False,,,,MEDIUM,,TEXTRON SYSTEMS CORP,WEE9WFHMACH9,BILLION ($1B-5B),2023-08-04,1,3,0.0,6
1281571667.5,CONT_AWD_DAAH2300C0226_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $1B+; Active prime,60,DAAH2300C0226,200011!2100!002090!AH23  !USA AVIATION AND MISSILE COMMAND!DAAH2300C0226  !A!*!*                  !20000804!20101231!003242013!003242013!003242013!N!1JGQ2!DYNCORP                       !11710 PLAZA AMERICA DR    !RESTON              !VA!20190!27000!439!48!FORT WORTH          !TARRANT               !,2018-05-22,2026-01-21,False,,,,MEDIUM,,DYNCORP INTERNATIONAL LLC,ML6KL68PHMK3,BILLION ($1B-5B),2000-08-04,0,0,0,5
